caldt,vwretd,totval,spindx
20151216,0.014690,18894909300.00,2073.07
20151217,-0.014958,18609291200.00,2041.89
20151218,-0.017558,18282548600.00,2005.55
20151221,0.007889,18424328100.00,2021.15
20151222,0.008941,18587204500.00,2038.97
20151223,0.012446,18817136600.00,2064.29
20151224,-0.001635,18782831600.00,2060.99
20151228,-0.002082,18727375900.00,2056.50
20151229,0.010906,18939277400.00,2078.36
20151230,-0.007063,18803583400.00,2063.36
20151231,-0.009432,18617395400.00,2043.94
20160104,-0.015190,18330362600.00,2012.66
20160105,0.002134,18385082700.00,2016.71
20160106,-0.012566,18147688600.00,1990.26
20160107,-0.023433,17721250100.00,1943.09
20160108,-0.010898,17528085500.00,1922.03
20160111,0.001055,17546162200.00,1923.67
20160112,0.007732,17681740400.00,1938.68
20160113,-0.025050,17236875200.00,1890.28
20160114,0.016641,17523378100.00,1921.84
20160115,-0.021666,17114674600.00,1880.33
20160119,0.000584,17135258000.00,1881.33
20160120,-0.011584,16933898300.00,1859.33
20160121,0.005400,17024825400.00,1868.99
20160122,0.020313,17369116800.00,1906.90
20160125,-0.015346,17102432000.00,1877.08
20160126,0.014103,17343627100.00,1903.63
20160127,-0.010767,17154601900.00,1882.95
20160128,0.005788,17252350200.00,1893.36
20160129,0.024522,17677853600.00,1940.24
20160201,-0.000353,17630374500.00,1939.38
20160202,-0.018668,17300783000.00,1903.03
20160203,0.004892,17379180600.00,1912.53
20160204,0.001674,17404908700.00,1915.45
20160205,-0.018422,17082815300.00,1880.05
20160208,-0.014243,16836935100.00,1853.44
20160209,-0.000563,16823810500.00,1852.21
20160210,0.000266,16822765300.00,1851.86
20160211,-0.011937,16618863400.00,1829.08
20160212,0.019407,16946872600.00,1864.78
20160216,0.016835,17226593800.00,1895.58
20160217,0.016645,17511206800.00,1926.82
20160218,-0.004807,17426123800.00,1917.83
20160219,0.000267,17427198100.00,1917.78
20160222,0.014514,17685332800.00,1945.50
20160223,-0.012146,17469426800.00,1921.27
20160224,0.004498,17547129600.00,1929.80
20160225,0.011663,17747632500.00,1951.70
20160226,-0.001763,17713876700.00,1948.05
20160229,-0.008096,17507959900.00,1932.23
20160301,0.023751,17920719500.00,1978.35
20160302,0.004158,17992052600.00,1986.45
20160303,0.003601,18041140400.00,1993.40
20160304,0.003277,18106924700.00,1999.99
20160307,0.000897,18131117000.00,2001.76
20160308,-0.010939,17930001100.00,1979.26
20160309,0.005140,18017873500.00,1989.26
20160310,0.000210,18019454900.00,1989.57
20160311,0.016578,18313233800.00,2022.19
20160314,-0.001083,18292021000.00,2019.64
20160315,-0.001833,18257911900.00,2015.93
20160316,0.005770,18361728200.00,2027.22
20160317,0.006394,18478842900.00,2040.59
20160318,0.004326,18557920600.00,2049.58
20160321,0.001002,18575909800.00,2051.60
20160322,-0.000758,18558926600.00,2049.80
20160323,-0.006336,18441317200.00,2036.71
20160324,-0.000324,18418002700.00,2035.94
20160328,0.000579,18434241800.00,2037.05
20160329,0.008996,18596380300.00,2055.01
20160330,0.004496,18692798600.00,2063.95
20160331,-0.002030,18634390600.00,2059.74
20160401,0.006388,18752803500.00,2072.78
20160404,-0.003057,18687731800.00,2066.13
20160405,-0.010146,18498085300.00,2045.17
20160406,0.010860,18692444800.00,2066.66
20160407,-0.011989,18467637500.00,2041.91
20160408,0.002779,18519642900.00,2047.60
20160411,-0.002805,18467675800.00,2041.99
20160412,0.009758,18647179000.00,2061.72
20160413,0.010088,18832654900.00,2082.42
20160414,0.000234,18835213000.00,2082.78
20160415,-0.000876,18817841600.00,2080.73
20160418,0.006639,18952237700.00,2094.34
20160419,0.002914,19007462500.00,2100.80
20160420,0.000738,19020357800.00,2102.40
20160421,-0.005231,18920270600.00,2091.48
20160422,0.000020,18920732700.00,2091.58
20160425,-0.001656,18895545600.00,2087.79
20160426,0.001775,18929060800.00,2091.70
20160427,0.001740,18961208400.00,2095.15
20160428,-0.009140,18786458000.00,2075.81
20160429,-0.004948,18690033000.00,2065.30
20160502,0.007958,18831649600.00,2081.43
20160503,-0.008675,18678436900.00,2063.37
20160504,-0.005600,18569885900.00,2051.12
20160505,0.000095,18567405700.00,2050.63
20160506,0.003474,18629242600.00,2057.14
20160509,0.000921,18646204900.00,2058.69
20160510,0.012501,18878929200.00,2084.39
20160511,-0.009117,18696433100.00,2064.46
20160512,0.000048,18681878200.00,2064.11
20160513,-0.008524,18530045100.00,2046.61
20160516,0.009907,18710201600.00,2066.66
20160517,-0.009345,18528699800.00,2047.21
20160518,0.000047,18481185700.00,2047.63
20160519,-0.003166,18422374600.00,2040.04
20160520,0.006168,18533166800.00,2052.32
20160523,-0.002063,18493601700.00,2048.04
20160524,0.013685,18746190300.00,2076.06
20160525,0.006974,18875440500.00,2090.54
20160526,-0.000039,18872069300.00,2090.10
20160527,0.004409,18951992300.00,2099.06
20160531,-0.000821,18914293500.00,2096.96
20160601,0.001266,18935028400.00,2099.33
20160602,0.002911,18987947800.00,2105.26
20160603,-0.002827,18916560900.00,2099.13
20160606,0.004856,19008073200.00,2109.41
20160607,0.001246,19031363500.00,2112.13
20160608,0.003516,19094551400.00,2119.12
20160609,-0.001697,19061350400.00,2115.48
20160610,-0.009141,18886647100.00,2096.07
20160613,-0.007757,18734508600.00,2079.06
20160614,-0.001673,18701894900.00,2075.32
20160615,-0.001711,18668502500.00,2071.50
20160616,0.003261,18726377700.00,2077.99
20160617,-0.003229,18665807000.00,2071.22
20160620,0.005859,18775023800.00,2083.25
20160621,0.002732,18824717000.00,2088.90
20160622,-0.001645,18785845400.00,2085.45
20160623,0.013333,19036091600.00,2113.32
20160624,-0.035723,18356615600.00,2037.41
20160627,-0.018011,18025992000.00,2000.54
20160628,0.017815,18343193600.00,2036.09
20160629,0.017256,18657326500.00,2070.77
20160630,0.013529,18902419700.00,2098.86
20160701,0.002169,18933291500.00,2102.95
20160705,-0.006639,18806546500.00,2088.55
20160706,0.005709,18907553000.00,2099.73
20160707,-0.000774,18890945100.00,2097.90
20160708,0.015192,19177860600.00,2129.90
20160711,0.003447,19243959700.00,2137.16
20160712,0.006791,19374562300.00,2152.14
20160713,0.000253,19377739000.00,2152.43
20160714,0.005231,19478669200.00,2163.75
20160715,-0.000962,19459213400.00,2161.74
20160718,0.002433,19505829900.00,2166.89
20160719,-0.001407,19477796700.00,2163.78
20160720,0.004373,19560666400.00,2173.02
20160721,-0.003588,19490357000.00,2165.17
20160722,0.004509,19576109500.00,2175.03
20160725,-0.002880,19519498300.00,2168.48
20160726,0.000199,19522654700.00,2169.18
20160727,-0.001334,19495967200.00,2166.58
20160728,0.001742,19528592800.00,2170.06
20160729,0.001739,19539744000.00,2173.60
20160801,-0.001183,19516606100.00,2170.84
20160802,-0.006411,19391059800.00,2157.03
20160803,0.003364,19450418800.00,2163.79
20160804,0.000503,19455460100.00,2164.25
20160805,0.008638,19624187700.00,2182.87
20160808,-0.000817,19606268700.00,2180.89
20160809,0.000379,19612975200.00,2181.74
20160810,-0.002326,19559540400.00,2175.49
20160811,0.004847,19651832200.00,2185.79
20160812,-0.000708,19636878200.00,2184.05
20160815,0.002835,19690365900.00,2190.15
20160816,-0.005339,19581877000.00,2178.15
20160817,0.002046,19617079100.00,2182.22
20160818,0.002338,19662434600.00,2187.02
20160819,-0.001407,19632432300.00,2183.87
20160822,-0.000531,19621658300.00,2182.64
20160823,0.001901,19658413500.00,2186.90
20160824,-0.005186,19555003200.00,2175.44
20160825,-0.001417,19526959200.00,2172.47
20160826,-0.001507,19496934800.00,2169.04
20160829,0.005327,19598214600.00,2180.38
20160830,-0.001856,19558672800.00,2176.12
20160831,-0.002113,19491364100.00,2170.95
20160901,0.000062,19492418300.00,2170.86
20160902,0.004168,19572165800.00,2179.98
20160906,0.003044,19613114700.00,2186.48
20160907,0.000048,19588505900.00,2186.16
20160908,-0.002212,19608436100.00,2181.30
20160909,-0.024631,19125001600.00,2127.81
20160912,0.014850,19407891400.00,2159.04
20160913,-0.014479,19121025300.00,2127.02
20160914,-0.000556,19109135400.00,2125.77
20160915,0.010268,19302350000.00,2147.26
20160916,-0.003711,19230535400.00,2139.16
20160919,-0.000096,19228415800.00,2139.12
20160920,0.000340,19234726100.00,2139.76
20160921,0.010843,19443024700.00,2163.12
20160922,0.006607,19570088300.00,2177.18
20160923,-0.005616,19455678800.00,2164.69
20160926,-0.008565,19287419700.00,2146.10
20160927,0.006602,19413854500.00,2159.93
20160928,0.005421,19514795100.00,2171.37
20160929,-0.009336,19331924200.00,2151.13
20160930,0.008020,19493888200.00,2168.27
20161003,-0.003092,19429985500.00,2161.20
20161004,-0.004863,19330081700.00,2150.49
20161005,0.004640,19412086800.00,2159.73
20161006,0.000282,19417062500.00,2160.77
20161007,-0.003269,19352769500.00,2153.74
20161010,0.004571,19441240100.00,2163.66
20161011,-0.012473,19198617900.00,2136.73
20161012,0.001211,19220416000.00,2139.18
20161013,-0.002939,19163289700.00,2132.55
20161014,0.000234,19160874900.00,2132.98
20161017,-0.003031,19102278500.00,2126.50
20161018,0.006190,19220552700.00,2139.60
20161019,0.002284,19261926700.00,2144.29
20161020,-0.001259,19235150000.00,2141.34
20161021,0.000169,19238214500.00,2141.16
20161024,0.004968,19333377400.00,2151.33
20161025,-0.003734,19260517700.00,2143.16
20161026,-0.001806,19225346400.00,2139.43
20161027,-0.002978,19166577800.00,2133.04
20161028,-0.003027,19109160000.00,2126.41
20161031,0.000017,19098854900.00,2126.15
20161101,-0.006804,18967986400.00,2111.72
20161102,-0.006457,18827400300.00,2097.94
20161103,-0.004079,18743896100.00,2088.66
20161104,-0.001766,18710313000.00,2085.18
20161107,0.022186,19125253300.00,2131.52
20161108,0.004279,19197850000.00,2139.56
20161109,0.010919,19406175900.00,2163.26
20161110,0.001676,19432756100.00,2167.48
20161111,-0.001388,19405304700.00,2164.45
20161114,-0.000078,19401037200.00,2164.20
20161115,0.007828,19548357600.00,2180.39
20161116,-0.001269,19518239700.00,2176.94
20161117,0.004581,19606369600.00,2187.12
20161118,-0.002340,19557782100.00,2181.90
20161121,0.007546,19705113700.00,2198.18
20161122,0.002337,19750227100.00,2202.94
20161123,0.000806,19765499400.00,2204.72
20161125,0.003954,19843138400.00,2213.35
20161128,-0.005090,19739309300.00,2201.72
20161129,0.001574,19765620100.00,2204.66
20161130,-0.002682,19675340900.00,2198.81
20161201,-0.003684,19602118100.00,2191.08
20161202,0.000426,19618750100.00,2191.95
20161205,0.005921,19733104100.00,2204.71
20161206,0.003436,19800393200.00,2212.23
20161207,0.013385,20060875000.00,2241.35
20161208,0.002241,20103317500.00,2246.19
20161209,0.005862,20221009700.00,2259.53
20161212,-0.001109,20197555500.00,2256.96
20161213,0.006688,20329179200.00,2271.72
20161214,-0.008034,20164532200.00,2253.28
20161215,0.003830,20240849600.00,2262.03
20161216,-0.001763,20204631700.00,2258.07
20161219,0.002005,20244726400.00,2262.53
20161220,0.003783,20318505500.00,2270.76
20161221,-0.002423,20268589200.00,2265.18
20161222,-0.001929,20226774500.00,2260.96
20161223,0.001354,20252122700.00,2263.79
20161227,0.002297,20298459000.00,2268.88
20161228,-0.008145,20129600800.00,2249.92
20161229,-0.000246,20123661300.00,2249.26
20161230,-0.004634,20013228000.00,2238.83
20170103,0.008524,20181757900.00,2257.83
20170104,0.006017,20298730600.00,2270.75
20170105,-0.000701,20274142800.00,2269.00
20170106,0.003721,20343574100.00,2276.98
20170109,-0.003469,20272884100.00,2268.90
20170110,-0.000013,20272485900.00,2268.90
20170111,0.002982,20331153900.00,2275.32
20170112,-0.002043,20289156900.00,2270.44
20170113,0.001778,20325300300.00,2274.64
20170117,-0.002746,20277901800.00,2267.89
20170118,0.001894,20313057600.00,2271.89
20170119,-0.003551,20240553000.00,2263.69
20170120,0.003397,20306864400.00,2271.31
20170123,-0.002582,20253803500.00,2265.20
20170124,0.006610,20387662000.00,2280.07
20170125,0.007907,20548943600.00,2298.37
20170126,-0.000680,20534844400.00,2296.68
20170127,-0.000971,20515059200.00,2294.69
20170130,-0.005914,20391890700.00,2280.90
20170131,-0.000820,20371809800.00,2278.87
20170201,0.000408,20372706100.00,2279.55
20170202,0.000709,20386016800.00,2280.85
20170203,0.007206,20526208000.00,2297.42
20170206,-0.002143,20482042800.00,2292.56
20170207,0.000334,20487786900.00,2293.08
20170208,0.001084,20503809900.00,2294.67
20170209,0.005981,20622536700.00,2307.87
20170210,0.003575,20695088500.00,2316.10
20170213,0.005383,20801340100.00,2328.25
20170214,0.004298,20885182700.00,2337.58
20170215,0.005146,20989715900.00,2349.25
20170216,-0.000909,20968223100.00,2347.22
20170217,0.002005,21009684100.00,2351.16
20170221,0.006131,21138708000.00,2365.38
20170222,-0.001011,21115431400.00,2362.82
20170223,0.000395,21121651100.00,2363.81
20170224,0.001748,21153813800.00,2367.34
20170227,0.001030,21156569800.00,2369.75
20170228,-0.002684,21074513100.00,2363.64
20170301,0.013612,21361224100.00,2395.96
20170302,-0.005670,21242650900.00,2381.92
20170303,0.000452,21251587300.00,2383.12
20170306,-0.003245,21182205300.00,2375.31
20170307,-0.002858,21118414700.00,2368.39
20170308,-0.001883,21071489900.00,2362.98
20170309,0.000825,21088652000.00,2364.87
20170310,0.003283,21162416900.00,2372.60
20170313,0.000669,21160237900.00,2373.47
20170314,-0.003223,21093460400.00,2365.45
20170315,0.008363,21269173200.00,2385.26
20170316,-0.001362,21249927800.00,2381.38
20170317,-0.001342,21221296900.00,2378.25
20170320,-0.002016,21201878700.00,2373.47
20170321,-0.012262,20942436200.00,2344.02
20170322,0.001926,20982074700.00,2348.45
20170323,-0.001041,20960006900.00,2345.96
20170324,-0.000811,20942895000.00,2343.98
20170327,-0.000943,20923168200.00,2341.59
20170328,0.007258,21074636700.00,2358.57
20170329,0.001449,21100955100.00,2361.13
20170330,0.002962,21162744300.00,2368.06
20170331,-0.002145,21090021800.00,2362.72
20170403,-0.001601,21045606300.00,2358.84
20170404,0.000741,21073270600.00,2360.16
20170405,-0.002921,21014888800.00,2352.95
20170406,0.002122,21053477200.00,2357.49
20170407,-0.000729,21038074300.00,2355.54
20170410,0.000785,21053213800.00,2357.16
20170411,-0.001251,21023905100.00,2353.78
20170412,-0.003692,20946153400.00,2344.93
20170413,-0.006767,20804648400.00,2328.95
20170417,0.008592,20983376700.00,2349.01
20170418,-0.002756,20924820900.00,2342.19
20170419,-0.001583,20888923900.00,2338.17
20170420,0.007563,21046089100.00,2355.84
20170421,-0.003016,20983213900.00,2348.69
20170424,0.010778,21209031900.00,2374.15
20170425,0.005989,21335974000.00,2388.61
20170426,-0.000463,21325848100.00,2387.45
20170427,0.000718,21338662900.00,2388.77
20170428,-0.001755,21303049500.00,2384.20
20170501,0.001752,21340318800.00,2388.33
20170502,0.001156,21364703400.00,2391.17
20170503,-0.001165,21335507600.00,2388.13
20170504,0.000778,21350956500.00,2389.52
20170505,0.004036,21436579700.00,2399.29
20170508,0.000120,21433850800.00,2399.38
20170509,-0.000840,21414961000.00,2396.92
20170510,0.001544,21439189500.00,2399.63
20170511,-0.001886,21392098600.00,2394.44
20170512,-0.001505,21359515600.00,2390.90
20170515,0.004893,21461563500.00,2402.32
20170516,-0.000532,21445941000.00,2400.67
20170517,-0.017765,21058374600.00,2357.03
20170518,0.003894,21140052800.00,2365.72
20170519,0.006803,21283369500.00,2381.73
20170522,0.005194,21393779100.00,2394.02
20170523,0.001866,21433175900.00,2398.42
20170524,0.002619,21488414000.00,2404.39
20170525,0.004637,21585194200.00,2415.07
20170526,0.000442,21592153200.00,2415.82
20170530,-0.001077,21565528600.00,2412.91
20170531,-0.000246,21539200800.00,2411.80
20170601,0.007790,21702479500.00,2430.06
20170602,0.003729,21798215600.00,2439.07
20170605,-0.001125,21772891600.00,2436.10
20170606,-0.002917,21709400000.00,2429.33
20170607,0.001804,21744103700.00,2433.14
20170608,0.000242,21748513400.00,2433.79
20170609,-0.001078,21725134500.00,2431.77
20170612,-0.000905,21704000200.00,2429.39
20170613,0.004788,21802365900.00,2440.35
20170614,-0.000869,21781893700.00,2437.92
20170615,-0.002126,21715207800.00,2432.46
20170616,-0.000004,21714942100.00,2433.15
20170619,0.008362,21892945600.00,2453.46
20170620,-0.006614,21747919200.00,2437.03
20170621,-0.000311,21739336300.00,2435.61
20170622,-0.000292,21732754900.00,2434.50
20170623,0.001557,21766705300.00,2438.30
20170626,0.000369,21774511500.00,2439.07
20170627,-0.008077,21598648200.00,2419.38
20170628,0.008989,21788494100.00,2440.69
20170629,-0.008639,21599525900.00,2419.70
20170630,0.001448,21614640700.00,2423.41
20170703,0.002172,21659690800.00,2429.01
20170705,0.001723,21685356000.00,2432.54
20170706,-0.008985,21482899800.00,2409.75
20170707,0.006416,21620478800.00,2425.18
20170710,0.000841,21638663900.00,2427.43
20170711,-0.000699,21623063800.00,2425.53
20170712,0.007441,21782331200.00,2443.25
20170713,0.001950,21824265300.00,2447.83
20170714,0.004780,21928213600.00,2459.27
20170717,-0.000049,21926124000.00,2459.14
20170718,0.000620,21935996700.00,2460.61
20170719,0.005406,22052660000.00,2473.83
20170720,-0.000002,22051194200.00,2473.45
20170721,-0.000323,22043601900.00,2472.54
20170724,-0.000930,22022782700.00,2469.91
20170725,0.002977,21994495900.00,2477.13
20170726,0.000367,22044662900.00,2477.83
20170727,-0.000869,22023272600.00,2475.42
20170728,-0.001417,21991056200.00,2472.10
20170731,-0.000852,21944725800.00,2470.30
20170801,0.002376,21996750300.00,2476.35
20170802,0.000468,22002789300.00,2477.57
20170803,-0.002013,21954465600.00,2472.16
20170804,0.001812,21993909100.00,2476.83
20170807,0.001737,22033347000.00,2480.91
20170808,-0.002294,21976062800.00,2474.92
20170809,-0.000307,21965982900.00,2474.02
20170810,-0.014158,21647542500.00,2438.21
20170811,0.001418,21676854300.00,2441.32
20170814,0.010084,21894245600.00,2465.84
20170815,-0.000278,21883329200.00,2464.61
20170816,0.001705,21914003400.00,2468.11
20170817,-0.015426,21574961500.00,2430.01
20170818,-0.001856,21534741000.00,2425.55
20170821,0.001212,21560091100.00,2428.37
20170822,0.009940,21773607300.00,2452.51
20170823,-0.003371,21698286200.00,2444.04
20170824,-0.002188,21650351200.00,2438.97
20170825,0.001694,21684258100.00,2443.05
20170828,0.000432,21679258900.00,2444.24
20170829,0.001036,21719716500.00,2446.30
20170830,0.004883,21820160800.00,2457.59
20170831,0.005670,21947284000.00,2471.65
20170901,0.002032,22003267600.00,2476.55
20170905,-0.007371,21841079600.00,2457.85
20170906,0.003125,21909389800.00,2465.54
20170907,0.000169,21908172600.00,2465.10
